name	string_name	string_detail	template_name	type	unique	required_level	required_skill	creation_objvars	charges	tier	value	scripts	version	can_reverse_engineer	comments
item_consumable_drop_pre_lvl40_01_02	Improved Ocular Enhancement Scope	This item will increase your precision when used.	object/tangible/loot/generic_usable/scope_weapon_generic.iff			40			3	2	1290	item.buff_click_item,object.autostack		1	
item_consumable_drop_pre_lvl50_01_02	Advanced Ocular Enhancement Scope	This item will increase your precision when used.	object/tangible/loot/generic_usable/scope_weapon_generic.iff			50			3	2	1750	item.buff_click_item,object.autostack		1	
item_consumable_drop_pre_lvl60_01_02	Precision Scope	This item will increase your precision when used.	object/tangible/loot/generic_usable/scope_weapon_generic.iff			60			3	2	2220	item.buff_click_item,object.autostack		1	
item_consumable_drop_pre_lvl70_01_02	Improved Precision Scope	This item will increase your precision when used.	object/tangible/loot/generic_usable/scope_weapon_generic.iff			70			3	2	2610	item.buff_click_item,object.autostack		1	
item_consumable_drop_pre_lvl80_01_02	Advanced Precision Scope	This item will increase your precision when used.	object/tangible/loot/generic_usable/scope_weapon_generic.iff			80			3	2	2890	item.buff_click_item,object.autostack		1	
item_consumable_drop_lck_lvl01_01_02	Hopeful Trinket	This item will increase your luck when used.	object/tangible/loot/generic_usable/jedi_relic_01_generic.iff			1			3	2	90	item.buff_click_item,object.autostack		1	
item_consumable_drop_lck_lvl10_01_02	Charmed Trinket	This item will increase your luck when used.	object/tangible/loot/generic_usable/jedi_relic_01_generic.iff			10			3	2	210	item.buff_click_item,object.autostack		1	
item_consumable_drop_lck_lvl20_01_02	Lucky Trinket	This item will increase your luck when used.	object/tangible/loot/generic_usable/jedi_relic_01_generic.iff			20			3	2	470	item.buff_click_item,object.autostack		1	
item_consumable_drop_lck_lvl30_01_02	Hopeful Keepsake	This item will increase your luck when used.	object/tangible/loot/generic_usable/jedi_relic_01_generic.iff			30			3	2	840	item.buff_click_item,object.autostack		1	
item_consumable_drop_lck_lvl40_01_02	Charmed Keepsake	This item will increase your luck when used.	object/tangible/loot/generic_usable/jedi_relic_01_generic.iff			40			3	2	1290	item.buff_click_item,object.autostack		1	
item_consumable_drop_lck_lvl50_01_02	Lucky Keepsake	This item will increase your luck when used.	object/tangible/loot/generic_usable/jedi_relic_01_generic.iff			50			3	2	1750	item.buff_click_item,object.autostack		1	
item_consumable_drop_lck_lvl60_01_02	Hopeful Artifact	This item will increase your luck when used.	object/tangible/loot/generic_usable/jedi_relic_01_generic.iff			60			3	2	2220	item.buff_click_item,object.autostack		1	
item_consumable_drop_lck_lvl70_01_02	Charmed Artifact	This item will increase your luck when used.	object/tangible/loot/generic_usable/jedi_relic_01_generic.iff			70			3	2	2610	item.buff_click_item,object.autostack		1	
item_consumable_drop_lck_lvl80_01_02	Lucky Artifact	This item will increase your luck when used.	object/tangible/loot/generic_usable/jedi_relic_01_generic.iff			80			3	2	2890	item.buff_click_item,object.autostack		1	
item_npe_fs_robe_02_01	Padawan Robe	Designed for those who are training in the Force Sensitive arts. This robe offers some protection and allows for freedom of movement.	object/tangible/wearables/robe/robe_jedi_padawan_generic.iff			1	force_sensitive			2		item.buff_worn_item,item.special.nomove		1	
item_clothing_belt_agi_lvl1_02_01	Swift Belt	Swift Belt	object/tangible/wearables/belt/belt_s01.iff			1				2	210			1	
item_clothing_belt_sta_lvl1_02_01	Sheer Belt	Sheer Belt	object/tangible/wearables/belt/belt_s11.iff			1				2	210			1	
item_clothing_belt_con_lvl1_02_01	Wellness Belt	Wellness Belt	object/tangible/wearables/belt/belt_s18.iff			1				2	210			1	
item_clothing_belt_str_lvl1_02_01	Weighted Belt	Weighted Belt	object/tangible/wearables/belt/belt_s05.iff			1				2	210			1	
item_clothing_belt_pre_lvl1_02_01	Sight Enhancement Belt	Sight Enhancement Belt	object/tangible/wearables/belt/belt_s15.iff			1				2	210			1	
item_clothing_belt_lck_lvl1_02_01	Belt of Chance	Belt of Chance	object/tangible/wearables/belt/belt_s02.iff			1				2	210			1	
item_clothing_jacket_agi_lvl1_02_01	Swift Jacket	Swift Jacket	object/tangible/wearables/jacket/jacket_s02.iff			1				2	210			1	
item_clothing_jacket_sta_lvl1_02_01	Sheer Jacket	Sheer Jacket	object/tangible/wearables/jacket/jacket_s11.iff			1				2	210			1	
item_clothing_jacket_con_lvl1_02_01	Wellness Jacket	Wellness Jacket	object/tangible/wearables/jacket/jacket_s18.iff			1				2	210			1	
item_clothing_jacket_str_lvl1_02_01	Weighted Jacket	Weighted Jacket	object/tangible/wearables/jacket/jacket_s35.iff			1				2	210			1	
item_clothing_jacket_pre_lvl1_02_01	Sight Enhancement Jacket	Sight Enhancement Jacket	object/tangible/wearables/jacket/jacket_s07.iff			1				2	210			1	
item_clothing_jacket_lck_lvl1_02_01	Jacket of Chance	Jacket of Chance	object/tangible/wearables/jacket/jacket_s15.iff			1				2	210			1	
item_clothing_pants_agi_lvl1_02_01	Swift Pants	Swift Pants	object/tangible/wearables/pants/pants_s01.iff			1				2	210			1	
item_clothing_pants_sta_lvl1_02_01	Sheer Pants	Sheer Pants	object/tangible/wearables/pants/pants_s09.iff			1				2	210			1	
item_clothing_pants_con_lvl1_02_01	Wellness Pants	Wellness Pants	object/tangible/wearables/pants/pants_s22.iff			1				2	210			1	
item_clothing_pants_str_lvl1_02_01	Weighted Pants	Weighted Pants	object/tangible/wearables/pants/pants_s27.iff			1				2	210			1	
item_clothing_pants_pre_lvl1_02_01	Sight Enhancement Pants	Sight Enhancement Pants	object/tangible/wearables/pants/pants_s01.iff			1				2	210			1	
item_clothing_pants_lck_lvl1_02_01	Pants of Chance	Pants of Chance	object/tangible/wearables/pants/pants_s09.iff			1				2	210			1	
item_clothing_vest_agi_lvl1_02_01	Swift Vest	Swift Vest	object/tangible/wearables/vest/vest_s01.iff			1				2	210			1	
item_clothing_vest_sta_lvl1_02_01	Sheer Vest	Sheer Vest	object/tangible/wearables/vest/vest_s10.iff			1				2	210			1	
item_clothing_vest_con_lvl1_02_01	Wellness Vest	Wellness Vest	object/tangible/wearables/vest/vest_s05.iff			1				2	210			1	
item_clothing_vest_str_lvl1_02_01	Weighted Vest	Weighted Vest	object/tangible/wearables/vest/vest_s02.iff			1				2	210			1	
item_clothing_vest_pre_lvl1_02_01	Sight Enhancement Vest	Sight Enhancement Vest	object/tangible/wearables/vest/vest_s11.iff			1				2	210			1	
item_clothing_vest_lck_lvl1_02_01	Vest of Chance	Vest of Chance	object/tangible/wearables/vest/vest_s06.iff			1				2	210			1	
item_clothing_hat_agi_lvl1_02_01	Swift Hat	Swift Hat	object/tangible/wearables/hat/hat_s02.iff			1				2	210			1	
item_clothing_hat_sta_lvl1_02_01	Hat of Endurance	Hat of Endurance	object/tangible/wearables/hat/hat_s10.iff			1				2	210			1	
item_clothing_hat_con_lvl1_02_01	Wellness Hat	Wellness Hat	object/tangible/wearables/hat/hat_s04.iff			1				2	210			1	
item_clothing_hat_str_lvl1_02_01	Weighted Hat	Weighted Hat	object/tangible/wearables/hat/hat_s12.iff			1				2	210			1	
item_clothing_hat_pre_lvl1_02_01	Sight Enhancement Hat	Sight Enhancement Hat	object/tangible/wearables/hat/hat_s04.iff			1				2	210			1	
item_clothing_hat_lck_lvl1_02_01	Hat of Chance	Hat of Chance	object/tangible/wearables/hat/hat_s02.iff			1				2	210			1	
item_clothing_shirt_agi_lvl1_02_01	Swift Shirt	Swift Shirt	object/tangible/wearables/shirt/shirt_s03.iff			1				2	210			1	
item_clothing_shirt_sta_lvl1_02_01	Sheer Shirt	Sheer Shirt	object/tangible/wearables/shirt/shirt_s11.iff			1				2	210			1	
item_clothing_shirt_con_lvl1_02_01	Wellness Shirt	Wellness Shirt	object/tangible/wearables/shirt/shirt_s26.iff			1				2	210			1	
item_clothing_shirt_str_lvl1_02_01	Weighted Shirt	Weighted Shirt	object/tangible/wearables/shirt/shirt_s42.iff			1				2	210			1	
item_clothing_shirt_pre_lvl1_02_01	Sight Enhancement Shirt	Sight Enhancement Shirt	object/tangible/wearables/shirt/shirt_s10.iff			1				2	210			1	
item_clothing_shirt_lck_lvl1_02_01	Shirt of Chance	Shirt of Chance	object/tangible/wearables/shirt/shirt_s07.iff			1				2	210			1	
item_clothing_boots_agi_lvl1_02_01	Swift Boots	Swift Boots	object/tangible/wearables/boots/boots_s03.iff			1				2	210			1	
item_clothing_boots_sta_lvl1_02_01	Sheer Boots	Sheer Boots	object/tangible/wearables/boots/boots_s21.iff			1				2	210			1	
item_clothing_boots_con_lvl1_02_01	Wellness Boots	Wellness Boots	object/tangible/wearables/boots/boots_s14.iff			1				2	210			1	
item_clothing_boots_str_lvl1_02_01	Weighted Boots	Weighted Boots	object/tangible/wearables/boots/boots_s04.iff			1				2	210			1	
item_clothing_boots_pre_lvl1_02_01	Sight Enhancement Boots	Sight Enhancement Boots	object/tangible/wearables/boots/boots_s22.iff			1				2	210			1	
item_clothing_boots_lck_lvl1_02_01	Boots of Chance	Boots of Chance	object/tangible/wearables/boots/boots_s15.iff			1				2	210			1	
item_clothing_gloves_agi_lvl1_02_01	Swift Gloves	Swift Gloves	object/tangible/wearables/gloves/gloves_s02.iff			1				2	210			1	
item_clothing_gloves_sta_lvl1_02_01	Sheer Gloves	Sheer Gloves	object/tangible/wearables/gloves/gloves_s13.iff			1				2	210			1	
item_clothing_gloves_con_lvl1_02_01	Wellness Gloves	Wellness Gloves	object/tangible/wearables/gloves/gloves_s11.iff			1				2	210			1	
item_clothing_gloves_str_lvl1_02_01	Weighted Gloves	Weighted Gloves	object/tangible/wearables/gloves/gloves_s07.iff			1				2	210			1	
item_clothing_gloves_pre_lvl1_02_01	Sight Enhancement Gloves	Sight Enhancement Gloves	object/tangible/wearables/gloves/gloves_s03.iff			1				2	210			1	
item_clothing_gloves_lck_lvl1_02_01	Gloves of Chance	Gloves of Chance	object/tangible/wearables/gloves/gloves_s14.iff			1				2	210			1	
item_clothing_shoes_agi_lvl1_02_01	Swift Shoes	Swift Shoes	object/tangible/wearables/shoes/shoes_s01.iff			1				2	210			1	
item_clothing_shoes_sta_lvl1_02_01	Sheer Shoes	Sheer Shoes	object/tangible/wearables/shoes/shoes_s01.iff			1				2	210			1	
item_clothing_shoes_con_lvl1_02_01	Wellness Shoes	Wellness Shoes	object/tangible/wearables/shoes/shoes_s03.iff			1				2	210			1	
item_clothing_shoes_str_lvl1_02_01	Weighted Shoes	Weighted Shoes	object/tangible/wearables/shoes/shoes_s07.iff			1				2	210			1	
item_clothing_shoes_pre_lvl1_02_01	Sight Enhancement Shoes	Sight Enhancement Shoes	object/tangible/wearables/shoes/shoes_s02.iff			1				2	210			1	
item_clothing_shoes_lck_lvl1_02_01	Shoes of Chance	Shoes of Chance	object/tangible/wearables/shoes/shoes_s02.iff			1				2	210			1	
item_clothing_backpack_agi_lvl1_02_01	Swift Backpack	Swift Backpack	object/tangible/wearables/backpack/backpack_s01.iff			1				2	210			1	
item_clothing_backpack_sta_lvl1_02_01	Sheer Backpack	Sheer Backpack	object/tangible/wearables/backpack/backpack_s04.iff			1				2	210			1	
item_clothing_backpack_con_lvl1_02_01	Wellness Backpack	Wellness Backpack	object/tangible/wearables/backpack/backpack_s06.iff			1				2	210			1	
item_clothing_backpack_str_lvl1_02_01	Weighted Backpack	Weighted Backpack	object/tangible/wearables/backpack/backpack_s03.iff			1				2	210			1	
item_clothing_backpack_pre_lvl1_02_01	Sight Enhancement Backpack	Sight Enhancement Backpack	object/tangible/wearables/backpack/backpack_s05.iff			1				2	210			1	
item_clothing_backpack_lck_lvl1_02_01	Backpack of Chance	Backpack of Chance	object/tangible/wearables/backpack/backpack_s01.iff			1				2	210			1	
item_clothing_bandolier_agi_lvl1_02_01	Swift Bandolier	Swift Bandolier	object/tangible/wearables/bandolier/bandolier_s04.iff			1				2	210			1	
item_clothing_bandolier_sta_lvl1_02_01	Sheer Bandolier	Sheer Bandolier	object/tangible/wearables/bandolier/bandolier_s08.iff			1				2	210			1	
item_clothing_bandolier_con_lvl1_02_01	Wellness Bandolier	Wellness Bandolier	object/tangible/wearables/bandolier/bandolier_s06.iff			1				2	210			1	
item_clothing_bandolier_str_lvl1_02_01	Weighted Bandolier	Weighted Bandolier	object/tangible/wearables/bandolier/bandolier_s04.iff			1				2	210			1	
item_clothing_bandolier_pre_lvl1_02_01	Sight Enhancement Bandolier	Sight Enhancement Bandolier	object/tangible/wearables/bandolier/bandolier_s02.iff			1				2	210			1	
item_clothing_bandolier_lck_lvl1_02_01	Bandolier of Chance	Bandolier of Chance	object/tangible/wearables/bandolier/bandolier_s06.iff			1				2	210			1	
item_clothing_bracelet_l_agi_lvl1_02_01	Swift Bracelet (Left)	Swift Bracelet (Left)	object/tangible/wearables/bracelet/bracelet_s02_l.iff			1				2	210			1	
item_clothing_bracelet_l_sta_lvl1_02_01	Sheer Bracelet (Left)	Sheer Bracelet (Left)	object/tangible/wearables/bracelet/bracelet_s04_l.iff			1				2	210			1	
item_clothing_bracelet_l_con_lvl1_02_01	Wellness Bracelet (Left)	Wellness Bracelet (Left)	object/tangible/wearables/bracelet/bracelet_s06_l.iff			1				2	210			1	
item_clothing_bracelet_l_str_lvl1_02_01	Weighted Bracelet (Left)	Weighted Bracelet (Left)	object/tangible/wearables/bracelet/bracelet_s03_l.iff			1				2	210			1	
item_clothing_bracelet_l_pre_lvl1_02_01	Sight Enhancement Bracelet (Left)	Sight Enhancement Bracelet (Left)	object/tangible/wearables/bracelet/bracelet_s05_l.iff			1				2	210			1	
item_clothing_bracelet_l_lck_lvl1_02_01	Bracelet (Left) of Chance	Bracelet (Left) of Chance	object/tangible/wearables/bracelet/bracelet_s02_l.iff			1				2	210			1	
item_clothing_bracelet_r_agi_lvl1_02_01	Swift Bracelet (Right)	Swift Bracelet (Right)	object/tangible/wearables/bracelet/bracelet_s02_r.iff			1				2	210			1	
item_clothing_bracelet_r_sta_lvl1_02_01	Sheer Bracelet (Right)	Sheer Bracelet (Right)	object/tangible/wearables/bracelet/bracelet_s04_r.iff			1				2	210			1	
item_clothing_bracelet_r_con_lvl1_02_01	Wellness Bracelet (Right)	Wellness Bracelet (Right)	object/tangible/wearables/bracelet/bracelet_s06_r.iff			1				2	210			1	
item_clothing_bracelet_r_str_lvl1_02_01	Weighted Bracelet (Right)	Weighted Bracelet (Right)	object/tangible/wearables/bracelet/bracelet_s03_r.iff			1				2	210			1	
item_clothing_bracelet_r_pre_lvl1_02_01	Sight Enhancement Bracelet (Right)	Sight Enhancement Bracelet (Right)	object/tangible/wearables/bracelet/bracelet_s05_r.iff			1				2	210			1	
item_clothing_bracelet_r_lck_lvl1_02_01	Bracelet (Right) of Chance	Bracelet (Right) of Chance	object/tangible/wearables/bracelet/bracelet_s02_r.iff			1				2	210			1	
item_clothing_ring_agi_lvl1_02_01	Swift Ring	Swift Ring	object/tangible/wearables/ring/ring_s01.iff			1				2	210			1	
item_clothing_ring_sta_lvl1_02_01	Sheer Ring	Sheer Ring	object/tangible/wearables/ring/ring_s04.iff			1				2	210			1	
item_clothing_ring_con_lvl1_02_01	Wellness Ring	Wellness Ring	object/tangible/wearables/ring/ring_s03.iff			1				2	210			1	
item_clothing_ring_str_lvl1_02_01	Weighted Ring	Weighted Ring	object/tangible/wearables/ring/ring_s02.iff			1				2	210			1	
item_clothing_ring_pre_lvl1_02_01	Sight Enhancement Ring	Sight Enhancement Ring	object/tangible/wearables/ring/ring_s01.iff			1				2	210			1	
item_clothing_ring_lck_lvl1_02_01	Ring of Chance	Ring of Chance	object/tangible/wearables/ring/ring_s04.iff			1				2	210			1	
item_clothing_necklace_agi_lvl1_02_01	Swift Necklace	Swift Necklace	object/tangible/wearables/necklace/necklace_s01.iff			1				2	210			1	
item_clothing_necklace_sta_lvl1_02_01	Sheer Necklace	Sheer Necklace	object/tangible/wearables/necklace/necklace_s08.iff			1				2	210			1	
item_clothing_necklace_con_lvl1_02_01	Wellness Necklace	Wellness Necklace	object/tangible/wearables/necklace/necklace_s03.iff			1				2	210			1	
item_clothing_necklace_str_lvl1_02_01	Weighted Necklace	Weighted Necklace	object/tangible/wearables/necklace/necklace_s10.iff			1				2	210			1	
item_clothing_necklace_pre_lvl1_02_01	Sight Enhancement Necklace	Sight Enhancement Necklace	object/tangible/wearables/necklace/necklace_s05.iff			1				2	210			1	
item_clothing_necklace_lck_lvl1_02_01	Necklace of Chance	Necklace of Chance	object/tangible/wearables/necklace/necklace_s12.iff			1				2	210			1	
item_content_necklace_finale_imp_04_01	Medal of the Emperor's Fist	Awarded for distinguished service to the Emperor in strengthening and maintaining galactic peace.	object/tangible/wearables/necklace/necklace_ace_pilot_empire.iff			1				4	2250	item.armor.biolink_item_non_faction			
item_content_necklace_finale_reb_04_01	Medal of Bothawui	Named in honor of the Bothan people, many of whom sacrificed themselves in the war against tyranny. Awarded for distinguished service in intelligence gathering and fighting the rising tide of oppression and injustice.	object/tangible/wearables/necklace/necklace_ace_pilot_rebel.iff			1				4	2250	item.armor.biolink_item_non_faction			
item_jedi_robe_light_04_01	Jedi Knight Robe	Designed for those who relish personal combat, these robes offer good protection with no hindrance to movement.	object/tangible/wearables/robe/robe_jedi_light_s01.iff			20	force_sensitive			4		item.buff_worn_item,item.special.nomove,item.set_bonus_item		1	
item_jedi_robe_light_04_02	Jedi Sentinel Robe	Designed for those who relish personal combat, and know that power comes to those who take it, these robes offer good protection with no hindrance to movement.	object/tangible/wearables/robe/robe_jedi_light_s02.iff			20	force_sensitive			4		item.buff_worn_item,item.special.nomove,item.set_bonus_item		1	
item_jedi_robe_light_04_03	Jedi Consular Robe	Designed for those who relish personal combat, and know that power comes to those who take it, these robes offer good protection with no hindrance to movement.	object/tangible/wearables/robe/robe_jedi_light_s03.iff			20	force_sensitive			4		item.buff_worn_item,item.special.nomove,item.set_bonus_item		1	
item_jedi_robe_light_04_04	Elder Jedi Arbiter Robe 	These robes offer superior protection while still allowing full freedom of movement.  They are the robes of the true masters, those whose will and authority go unopposed.||Hand sewn on the inside of the cloak; ||There is no emotion, there is peace. |There is no ignorance, there is knowledge. |There is no passion, there is serenity. |There is no chaos, there is harmony. |There is no death, there is the Force.	object/tangible/wearables/robe/robe_jedi_light_s04.iff			80	force_sensitive			4		item.buff_worn_item,item.special.nomove,item.set_bonus_item	3	1	
